,country,place,song_name,song_id,views
13,37i9dQZEVXbMPoK06pe7d6,14,Butter,3VqeTFIvhxu3DIe4eZVzGq,74812
14,37i9dQZEVXbMPoK06pe7d6,15,Sal y Perrea,5u7twkeask1VIyDeNTElSU,73170
15,37i9dQZEVXbMPoK06pe7d6,16,Explícito,6qraVL4IJaIj0IuEexYJNa,68829
16,37i9dQZEVXbMPoK06pe7d6,17,512,5jzEwSyyymBlf1fa1o39T2,65407
17,37i9dQZEVXbMPoK06pe7d6,18,Arrebatao,5rm5rdDxzqSY2JjK7cAUhc,63794
18,37i9dQZEVXbMPoK06pe7d6,19,good 4 u,4ZtFanR9U6ndgddUvNcjcG,62865
19,37i9dQZEVXbMPoK06pe7d6,20,Reloj,4loQgPwJHocL3dFwLfjb1J,60973
20,37i9dQZEVXbMPoK06pe7d6,21,Ella No Es Tuya - Remix,5YYW3yRktprLRr47WK219Y,57751
21,37i9dQZEVXbMPoK06pe7d6,22,Peaches (feat. Daniel Caesar & Giveon),4iJyoBOLtHqaGxP12qzhQI,57169
22,37i9dQZEVXbMPoK06pe7d6,23,Wao,2B4nQ6yvVVBMqfgOrYtubb,55857
23,37i9dQZEVXbMPoK06pe7d6,24,Aloha,5RAIMjdrCEjpjaR5tBATXU,52779
24,37i9dQZEVXbMPoK06pe7d6,25,La Nota,5VzNsUnLmYcRfRfxpQsusa,51946
25,37i9dQZEVXbMPoK06pe7d6,26,Machu Picchu,6RV9pRLIQiXm3qTGeyQluf,51217
26,37i9dQZEVXbMPoK06pe7d6,27,CÓMO SE SIENTE - Remix,2tFwfmceQa1Y6nRPhYbEtC,48995
27,37i9dQZEVXbMPoK06pe7d6,28,Y Eso?,1Cx2O26LJUjG94LfH6rnyB,47300
28,37i9dQZEVXbMPoK06pe7d6,29,MONTERO (Call Me By Your Name),67BtfxlNbhBmCDR2L2l8qd,46829
29,37i9dQZEVXbMPoK06pe7d6,30,TE MUDASTE,5RubKOuDoPn5Kj5TLVxSxY,46182
30,37i9dQZEVXbMPoK06pe7d6,31,BOOKER T,26w9NTiE9NGjW1ZvIOd1So,46133
31,37i9dQZEVXbMPoK06pe7d6,32,No Te Enamores - Remix,2mM3gZ0BbPwPPMelbA8vgt,45686
32,37i9dQZEVXbMPoK06pe7d6,33,Mi Contacto,1wkfytfHLwJknHpMJZMlxk,45463
33,37i9dQZEVXbMPoK06pe7d6,34,deja vu,6HU7h9RYOaPRFeh0R3UeAr,45302
34,37i9dQZEVXbMPoK06pe7d6,35,Sauce Boy Freestyle 4,2YxtTwXQ9tPwaYnJv75L5D,45208
35,37i9dQZEVXbMPoK06pe7d6,36,Conexión,2fpKvUg9hxiKAOLuwfEdlJ,44376
36,37i9dQZEVXbMPoK06pe7d6,37,Hecha Pa' Mi,3VvA1wSxukMLsvXoXtlwWx,44265
37,37i9dQZEVXbMPoK06pe7d6,38,Una Locura,5y7DaS3jAc9eZzcSOoUIwU,43862
38,37i9dQZEVXbMPoK06pe7d6,39,Kiss Me More (feat. SZA),748mdHapucXQri7IAO8yFK,42905
39,37i9dQZEVXbMPoK06pe7d6,40,Fan de Tus Fotos,1mauYRwbpoGQX6itP2FAJC,42551
40,37i9dQZEVXbMPoK06pe7d6,41,Tiempo,5H6SZcjJzBNsB2VzKW2Ivd,40519
41,37i9dQZEVXbMPoK06pe7d6,42,drivers license,5wANPM4fQCJwkGd4rN57mH,40090
42,37i9dQZEVXbMPoK06pe7d6,43,Mi Niña,2bgcUk2A3jjKbCJ7KPquTi,39881
43,37i9dQZEVXbMPoK06pe7d6,44,Si Es Trucho Es Trucho,27aoNGpRiq722amHUMzBpJ,39503
44,37i9dQZEVXbMPoK06pe7d6,45,telepatía,6tDDoYIxWvMLTdKpjFkc1B,38236
45,37i9dQZEVXbMPoK06pe7d6,46,Tukuntaso,0EaBXOqo6TNIIhHctCbQPi,37759
46,37i9dQZEVXbMPoK06pe7d6,47,Leave The Door Open,7MAibcTli4IisCtbHKrGMh,36412
47,37i9dQZEVXbMPoK06pe7d6,48,La Curiosidad,4HYDUMY0xSpeBr0AMY9cUz,35946
48,37i9dQZEVXbMPoK06pe7d6,49,LOCATION,478g4LSkyMB1PMkVOVmIaE,35808
49,37i9dQZEVXbMPoK06pe7d6,50,Levitating (feat. DaBaby),5nujrmhLynf4yMoMtj8AQF,33975
0,37i9dQZEVXbMy2EcFg5F9m,1,Butter,3VqeTFIvhxu3DIe4eZVzGq,106382
1,37i9dQZEVXbMy2EcFg5F9m,2,Msh Bel 7ozoz,4K2VD5qMwcjIsLFYtrrQDz,105035
2,37i9dQZEVXbMy2EcFg5F9m,3,أسياد الصوت,42nkGZLFa7PF2Hut7f7sxk,91805
3,37i9dQZEVXbMy2EcFg5F9m,4,Tesla,0htvkHTlXpui40I957NFUt,82808
4,37i9dQZEVXbMy2EcFg5F9m,5,CTRL,2lj1RNDztkIsyzhAX2soEa,75823
5,37i9dQZEVXbMy2EcFg5F9m,6,Ghaba,4Zpg4neFtdTJJF4wsrTJRa,66961
6,37i9dQZEVXbMy2EcFg5F9m,7,متغاظ عارفك يلا مننا متغاظ,0sRMA5RMTncLpfZ6Uk9Wi1,61690
7,37i9dQZEVXbMy2EcFg5F9m,8,MONTERO (Call Me By Your Name),67BtfxlNbhBmCDR2L2l8qd,59188
8,37i9dQZEVXbMy2EcFg5F9m,9,Astronaut In The Ocean,3VT8hOC5vuDXBsHrR53WFh,53654
9,37i9dQZEVXbMy2EcFg5F9m,10,Hetta Tanya,5zn9ZT7dKnRX5fnYvb3loq,51842
10,37i9dQZEVXbMy2EcFg5F9m,11,زهرة حالة حلوة (مع ميريام فارس و اسر ياسين),6AZzs7g85UpFDJUTKwLzgo,50938
11,37i9dQZEVXbMy2EcFg5F9m,12,Msh Fair,1JdRPaDFswfqCpAhBPKqUw,48881
12,37i9dQZEVXbMy2EcFg5F9m,13,Kol Youm,3iWRuqeYt3ezyPOSdVo9Hz,47639
13,37i9dQZEVXbMy2EcFg5F9m,14,Kiss Me More (feat. SZA),748mdHapucXQri7IAO8yFK,44862
14,37i9dQZEVXbMy2EcFg5F9m,15,Eda Eda,5srxSzbtZ1t2mL4QfQafYx,44522
15,37i9dQZEVXbMy2EcFg5F9m,16,Inn Ann,4FTGTibd0V8qZOTMwx7lG7,43868
16,37i9dQZEVXbMy2EcFg5F9m,17,Hustla,26x46Jk6rpcfkT8xttvUCc,39537
17,37i9dQZEVXbMy2EcFg5F9m,18,Levitating (feat. DaBaby),5nujrmhLynf4yMoMtj8AQF,38549
18,37i9dQZEVXbMy2EcFg5F9m,19,good 4 u,4ZtFanR9U6ndgddUvNcjcG,38403
19,37i9dQZEVXbMy2EcFg5F9m,20,Dawla,5BedaQpN3d92CLUVewl94E,38206
20,37i9dQZEVXbMy2EcFg5F9m,21,Don,4bjdKuJEtkr8IEwBiqyxAq,35195
21,37i9dQZEVXbMy2EcFg5F9m,22,Runaway,1v1oIWf2Xgh54kIWuKsDf6,34060
22,37i9dQZEVXbMy2EcFg5F9m,23,الغسالة,7JAPo0o6KfpKdZiGLoRCNh,32750
23,37i9dQZEVXbMy2EcFg5F9m,24,Atary (Full Version),082HYgmGx9V6hG5tpwwpp7,30526
24,37i9dQZEVXbMy2EcFg5F9m,25,Denamet,3NCZRSMdqwo5jpRdgcZxEV,30411
25,37i9dQZEVXbMy2EcFg5F9m,26,صاحبي من غبائه,3RLpfYSIQlW1YI6bIexpUy,30140
26,37i9dQZEVXbMy2EcFg5F9m,27,شيراتون,3S2aU4rUZXbVOxyVzgzXQ5,30096
27,37i9dQZEVXbMy2EcFg5F9m,28,اندال اندال,6RpPYyGGMyDL9xfRcQfffj,30075
28,37i9dQZEVXbMy2EcFg5F9m,29,Fady Shewaya,3qRGs7H1bPfshHh19syRKQ,29755
29,37i9dQZEVXbMy2EcFg5F9m,30,دورك جي,56nsR8Td7CWVCQIGjznu4L,29631
30,37i9dQZEVXbMy2EcFg5F9m,31,Free,6vRHVF61iN8TnMdoFBoE8f,29523
31,37i9dQZEVXbMy2EcFg5F9m,32,Dynamite,4saklk6nie3yiGePpBwUoc,29400
32,37i9dQZEVXbMy2EcFg5F9m,33,Fokak,3VLykmyUx8XKraa9SWQgKO,29149
33,37i9dQZEVXbMy2EcFg5F9m,34,Peaches (feat. Daniel Caesar & Giveon),4iJyoBOLtHqaGxP12qzhQI,28688
34,37i9dQZEVXbMy2EcFg5F9m,35,Arcade,1J14CdDAvBTE1AJYUOwl6C,28397
35,37i9dQZEVXbMy2EcFg5F9m,36,El Hob Fein,60Gq23sQOFobysukKlK6fb,28225
36,37i9dQZEVXbMy2EcFg5F9m,37,Meen Fe Dol,63uctqlwCI5AxXYmpTVO2Z,27907
37,37i9dQZEVXbMy2EcFg5F9m,38,El Donia El Helwa,6W6lYqKuPScYWchL6bS7Ly,27661
38,37i9dQZEVXbMy2EcFg5F9m,39,Oyouno Lama Ablony,63SfVFcA5kGYX1qJKRHhXR,27530
39,37i9dQZEVXbMy2EcFg5F9m,40,واحد وعشرين,7pBr36brGBNxCk3JahhyHb,27479
40,37i9dQZEVXbMy2EcFg5F9m,41,Sindbad,5xDaIms5HB1DTj5keH6sJc,26879
41,37i9dQZEVXbMy2EcFg5F9m,42,Drogba,5FJXK0vbQc8jebPYx0HIEq,26821
42,37i9dQZEVXbMy2EcFg5F9m,43,ثرثرة,1PN1vuSWAW9mlIZSgFrQ7y,26292
43,37i9dQZEVXbMy2EcFg5F9m,44,سكرتي,3pY3PPvp77FNQq01n4UrS1,25328
44,37i9dQZEVXbMy2EcFg5F9m,45,البوصلة ضاعت,3OFejsaM3NDkclJg3rjWI2,24942
45,37i9dQZEVXbMy2EcFg5F9m,46,Abu Mecca,0kRVLXoBrU3IaKGUknzzJs,24684
46,37i9dQZEVXbMy2EcFg5F9m,47,انا في حاجه هتجنني,326wv1lze9tMWa8u4XUdaW,24179
47,37i9dQZEVXbMy2EcFg5F9m,48,Mahragan Embaba Khat Ahmar,4b4aSVwWBnwMiSwU62mIUr,23739
48,37i9dQZEVXbMy2EcFg5F9m,49,Ala Ba'ady,37Qs3XrDloB2ocXfAhVnmL,23636
49,37i9dQZEVXbMy2EcFg5F9m,50,Amrikkka,55LLrj5aARUqCLoDEwAp7v,23437
0,37i9dQZEVXbJ5J1TrbkAF9,1,בית משוגעים,66iaD8MCoVnBtqUhuzdglT,180397
1,37i9dQZEVXbJ5J1TrbkAF9,2,good 4 u,4ZtFanR9U6ndgddUvNcjcG,164586
2,37i9dQZEVXbJ5J1TrbkAF9,3,MONTERO (Call Me By Your Name),67BtfxlNbhBmCDR2L2l8qd,163520
3,37i9dQZEVXbJ5J1TrbkAF9,4,גדל לי קצת זקן,7kJ3RSCzrosxxkNgJtQ53v,153109
4,37i9dQZEVXbJ5J1TrbkAF9,5,Peaches (feat. Daniel Caesar & Giveon),4iJyoBOLtHqaGxP12qzhQI,139710
5,37i9dQZEVXbJ5J1TrbkAF9,6,Astronaut In The Ocean,3VT8hOC5vuDXBsHrR53WFh,132438
6,37i9dQZEVXbJ5J1TrbkAF9,7,יהלומים - BLING BLING,7v63pRo1RXcYzrCxaMkGc5,123094
7,37i9dQZEVXbJ5J1TrbkAF9,8,פסקול חיי,2qmJ2h1UdncRMPI2DMRWvK,122000
8,37i9dQZEVXbJ5J1TrbkAF9,9,רוצה שלום,4L4dPjtEVEpZ0ER2deHAJA,121299
9,37i9dQZEVXbJ5J1TrbkAF9,10,End of the Road,5YSXUtpMFyztO3OFY3V4hc,114630
10,37i9dQZEVXbJ5J1TrbkAF9,11,רסיסים,4qAHhdpiGcbzqwjqmwuXwj,113761
11,37i9dQZEVXbJ5J1TrbkAF9,12,סיבת הסיבות,6sADtPKtORAMZP3GQhOsHv,113571
12,37i9dQZEVXbJ5J1TrbkAF9,13,שושנים עצובות (ישראל בידור),1rmxF8VNLZ2gXwwzqGJ9tJ,111848
13,37i9dQZEVXbJ5J1TrbkAF9,14,The Business,6f3Slt0GbA2bPZlz0aIFXN,110515
14,37i9dQZEVXbJ5J1TrbkAF9,15,שקיעות אדומות,74pfNNxGlwSyokwtqxHcDa,110470
15,37i9dQZEVXbJ5J1TrbkAF9,16,Kiss Me More (feat. SZA),748mdHapucXQri7IAO8yFK,103607
16,37i9dQZEVXbJ5J1TrbkAF9,17,מועבט,6GCoKavQd5wOqScl5wVXOp,102864
17,37i9dQZEVXbJ5J1TrbkAF9,18,השמיים נעולים,52N2FDUfL0mPyAFfxRWheT,100994
18,37i9dQZEVXbJ5J1TrbkAF9,19,ZITTI E BUONI,776AftMmFFAWUIEAb3lHhw,96483
19,37i9dQZEVXbJ5J1TrbkAF9,20,יהלום - Prod. By Triangle,20rg6HNd837eX34TA5tEVf,96168
20,37i9dQZEVXbJ5J1TrbkAF9,21,באור גדול,2VlUJabkhkXenAPhdeNtL6,91517
21,37i9dQZEVXbJ5J1TrbkAF9,22,Watermelon Sugar,6UelLqGlWMcVH1E5c4H7lY,89952
22,37i9dQZEVXbJ5J1TrbkAF9,23,Set Me Free,76TRCnbYfo9GU5DPsZ1uI9,89206
23,37i9dQZEVXbJ5J1TrbkAF9,24,חיים מאושרים,5bfyO9R6raJctlhVpXzPG4,88313
24,37i9dQZEVXbJ5J1TrbkAF9,25,על מה בנות חושבות בלילה,7LegYLbISvXJFtAr4xDljO,87871
25,37i9dQZEVXbJ5J1TrbkAF9,26,Leave The Door Open,7MAibcTli4IisCtbHKrGMh,86907
26,37i9dQZEVXbJ5J1TrbkAF9,27,פרצופים,09PZuKctf7D3RAdaegN7zu,86744
27,37i9dQZEVXbJ5J1TrbkAF9,28,Anxious,0bqwsQAkGaO0jzfzgI5iLV,85698
28,37i9dQZEVXbJ5J1TrbkAF9,29,אם תרצי,3BRlBgX59CKqOa8PXI41qQ,79838
29,37i9dQZEVXbJ5J1TrbkAF9,30,Levitating (feat. DaBaby),5nujrmhLynf4yMoMtj8AQF,79181
30,37i9dQZEVXbJ5J1TrbkAF9,31,ברחובות של תל אביב,4JSUFLR3Uo7FPCfNDRxIrx,78514
31,37i9dQZEVXbJ5J1TrbkAF9,32,deja vu,6HU7h9RYOaPRFeh0R3UeAr,77610
32,37i9dQZEVXbJ5J1TrbkAF9,33,Arcade,1J14CdDAvBTE1AJYUOwl6C,76588
33,37i9dQZEVXbJ5J1TrbkAF9,34,drivers license,5wANPM4fQCJwkGd4rN57mH,76279
34,37i9dQZEVXbJ5J1TrbkAF9,35,שרק תחייך,7vn9SIc4NraLuIMzUeCK2o,75986
35,37i9dQZEVXbJ5J1TrbkAF9,36,Blinding Lights,0VjIjW4GlUZAMYd2vXMi3b,74561
36,37i9dQZEVXbJ5J1TrbkAF9,37,תל אביב זה אני ואת,6ssR8XxeSyPytTMkSaJn9e,74183
37,37i9dQZEVXbJ5J1TrbkAF9,38,שלמים,72W6xVQGdKHQl348KYgwg2,72518
38,37i9dQZEVXbJ5J1TrbkAF9,39,Mood (feat. iann dior),4jPy3l0RUwlUI9T5XHBW2m,70599
39,37i9dQZEVXbJ5J1TrbkAF9,40,"Body (Remix) [feat. ArrDee, E1 (3x3), ZT (3x3), Bugzy Malone, Buni, Fivio Foreign & Darkoo]",6uvMKqNlrSvcC4NaKnrwjZ,70488
40,37i9dQZEVXbJ5J1TrbkAF9,41,Save Your Tears,5QO79kh1waicV47BqGRL3g,70475
41,37i9dQZEVXbJ5J1TrbkAF9,42,Butter,3VqeTFIvhxu3DIe4eZVzGq,69891
42,37i9dQZEVXbJ5J1TrbkAF9,43,שני ילדים בעולם,3qWDOGP2SBMLQ3nzMIkNbz,69796
43,37i9dQZEVXbJ5J1TrbkAF9,44,מסיבה,6wp8MFCXy2U6hAoLGnlxJn,69162
44,37i9dQZEVXbJ5J1TrbkAF9,45,נשמה שלי,7606oAr5GqreqTOdIX3uGB,66867
45,37i9dQZEVXbJ5J1TrbkAF9,46,חתולים,6jFzK1JUzC4Mr7kU12rTbQ,66142
46,37i9dQZEVXbJ5J1TrbkAF9,47,מה אתה רוצה,1inqeo4qN7t9nSPiwZtR82,60776
47,37i9dQZEVXbJ5J1TrbkAF9,48,Your Power,5qNh5WtzMbfpSj2jLlBkoD,59143
48,37i9dQZEVXbJ5J1TrbkAF9,49,אני אוהב אותך (prod by Navi),54Eg8MXmNLr9b4q8Qb3kYL,58669
49,37i9dQZEVXbJ5J1TrbkAF9,50,מה שנפל מהידיים,3Q1bZ5hE0mOKSyTN96deya,58316
0,37i9dQZEVXbMWDif5SCBJq,1,Butter,3VqeTFIvhxu3DIe4eZVzGq,5178214
1,37i9dQZEVXbMWDif5SCBJq,2,Dynamite,4saklk6nie3yiGePpBwUoc,1589973
2,37i9dQZEVXbMWDif5SCBJq,3,MONTERO (Call Me By Your Name),67BtfxlNbhBmCDR2L2l8qd,1490310
3,37i9dQZEVXbMWDif5SCBJq,4,Lut Gaye,2ufLEVbzvEcJ3subW8jBUp,1344662
4,37i9dQZEVXbMWDif5SCBJq,5,Brown Munde,58f4twRnbZOOVUhMUpplJ4,1332654
5,37i9dQZEVXbMWDif5SCBJq,6,Peaches (feat. Daniel Caesar & Giveon),4iJyoBOLtHqaGxP12qzhQI,1234916
6,37i9dQZEVXbMWDif5SCBJq,7,Life Goes On,249gnXrbfmV8NG6jTEMSwD,1093851
7,37i9dQZEVXbMWDif5SCBJq,8,US (feat. Raja Kumari),36cqlmc53NqlEUqPJdgUOx,1012030
8,37i9dQZEVXbMWDif5SCBJq,9,Tu Aake Dekhle,0yCWDaAgOtg6TKlNCg9rwA,1006622
9,37i9dQZEVXbMWDif5SCBJq,10,Astronaut In The Ocean,3VT8hOC5vuDXBsHrR53WFh,976058
10,37i9dQZEVXbMWDif5SCBJq,11,Bitch I'm Back,2mKvEIvd912eg3FZ8WamMS,939756
11,37i9dQZEVXbMWDif5SCBJq,12,Burberry,3mVpbUvLXvzPH2zL0p7Q2U,916729
12,37i9dQZEVXbMWDif5SCBJq,13,Insane,3UhmuWcFaLS3AO3kI9ynQ2,911145
13,37i9dQZEVXbMWDif5SCBJq,14,Racks and Rounds (feat. Sikander Kahlon),4RbRZYPR7Dwg8WRNn4UA8m,898824
14,37i9dQZEVXbMWDif5SCBJq,15,"Nadiyon Paar (Let the Music Play Again) (From ""Roohi"")",2PEo8JQ48mfEv8a2HLqDvt,884694
15,37i9dQZEVXbMWDif5SCBJq,16,Thoda Thoda Pyaar,5nsET7aVWXu017lsQjRFCV,883317
16,37i9dQZEVXbMWDif5SCBJq,17,Levitating (feat. DaBaby),5nujrmhLynf4yMoMtj8AQF,876654
17,37i9dQZEVXbMWDif5SCBJq,18,"Agar Tum Saath Ho (From ""Tamasha"")",2FCXQHugkoHE1K3tiDu8pu,851889
18,37i9dQZEVXbMWDif5SCBJq,19,Shayad,1smFN2CLqGROu0J0UyvDfL,813447
19,37i9dQZEVXbMWDif5SCBJq,20,good 4 u,4ZtFanR9U6ndgddUvNcjcG,807103
20,37i9dQZEVXbMWDif5SCBJq,21,Film out,3UHPGOkUcE4hE7sqBF4Snt,784724
21,37i9dQZEVXbMWDif5SCBJq,22,Runaway,1v1oIWf2Xgh54kIWuKsDf6,778916
22,37i9dQZEVXbMWDif5SCBJq,23,Butter (Instrumental),1e0Wxoraz9IzFhREDqgJAe,762717
23,37i9dQZEVXbMWDif5SCBJq,24,Arcade,1J14CdDAvBTE1AJYUOwl6C,739711
24,37i9dQZEVXbMWDif5SCBJq,25,Kiss Me More (feat. SZA),748mdHapucXQri7IAO8yFK,719852
25,37i9dQZEVXbMWDif5SCBJq,26,Baarish Ki Jaaye,4OQFlJOSID2AzpmOcuDlJl,715056
26,37i9dQZEVXbMWDif5SCBJq,27,Stereo Hearts (feat. Adam Levine),0qOnSQQF0yzuPWsXrQ9paz,678699
27,37i9dQZEVXbMWDif5SCBJq,28,deja vu,6HU7h9RYOaPRFeh0R3UeAr,668109
28,37i9dQZEVXbMWDif5SCBJq,29,At My Worst,2MJz8BxxMsERULatmBikDH,654843
29,37i9dQZEVXbMWDif5SCBJq,30,Levitating,39LLxExYz6ewLAcYrzQQyP,648603
30,37i9dQZEVXbMWDif5SCBJq,31,drivers license,5wANPM4fQCJwkGd4rN57mH,624875
31,37i9dQZEVXbMWDif5SCBJq,32,Boy With Luv (feat. Halsey),5KawlOMHjWeUjQtnuRs22c,614488
32,37i9dQZEVXbMWDif5SCBJq,33,"Tujhe Kitna Chahne Lage (From ""Kabir Singh"")",2Fv2injs4qAm8mJBGaxVKU,594819
33,37i9dQZEVXbMWDif5SCBJq,34,Khairiyat,5O932cZmzOZGOGZz9RHx20,593115
34,37i9dQZEVXbMWDif5SCBJq,35,One Dance,1zi7xx7UVEFkmKfv06H8x0,553887
35,37i9dQZEVXbMWDif5SCBJq,36,Believer,0pqnGHJpmpxLKifKRmU6WP,549013
36,37i9dQZEVXbMWDif5SCBJq,37,Waalian,4hOsYVSWKWP71u3yQbcqZB,547342
37,37i9dQZEVXbMWDif5SCBJq,38,Blinding Lights,0VjIjW4GlUZAMYd2vXMi3b,545589
38,37i9dQZEVXbMWDif5SCBJq,39,Señorita,6v3KW9xbzN5yKLt9YKDYA2,530383
39,37i9dQZEVXbMWDif5SCBJq,40,SugarCrash!,2ePtv8MlBO9nuuXABqAfEX,520075
40,37i9dQZEVXbMWDif5SCBJq,41,Liggi,4vwPirpSJCOiIsgxMV4Xcv,514856
41,37i9dQZEVXbMWDif5SCBJq,42,Heartbreak Anniversary,3FAJ6O0NOHQV8Mc5Ri6ENp,512202
42,37i9dQZEVXbMWDif5SCBJq,43,Let Me Down Slowly,2qxmye6gAegTMjLKEBoR3d,507144
43,37i9dQZEVXbMWDif5SCBJq,44,Build a Bitch,7BoobGhD4x5K96Me0hqC8Q,501992
44,37i9dQZEVXbMWDif5SCBJq,45,lovely (with Khalid),0u2P5u6lvoDfwTYjAADbn4,500418
45,37i9dQZEVXbMWDif5SCBJq,46,Mood (feat. iann dior),4jPy3l0RUwlUI9T5XHBW2m,495015
46,37i9dQZEVXbMWDif5SCBJq,47,"Kaise Hua (From ""Kabir Singh"")",1y1rQTkWmrZdJmjwuK07GC,483675
47,37i9dQZEVXbMWDif5SCBJq,48,Play Date,4DpNNXFMMxQEKl7r0ykkWA,477551
48,37i9dQZEVXbMWDif5SCBJq,49,Unfuckwithable (Bonus Track from Moosetape),4N0TO4VfONQDwynV2khBL1,463423
49,37i9dQZEVXbMWDif5SCBJq,50,Leave The Door Open,7MAibcTli4IisCtbHKrGMh,453899
0,37i9dQZEVXbIZK8aUquyx8,1,Butter,3VqeTFIvhxu3DIe4eZVzGq,3687925
1,37i9dQZEVXbIZK8aUquyx8,2,To the Bone,3pCt2wRdBDa2kCisIdHWgF,2370036
2,37i9dQZEVXbIZK8aUquyx8,3,Lantas,1ZPVEo8RfmrEz8YAD5n6rW,1747178
3,37i9dQZEVXbIZK8aUquyx8,4,Leave The Door Open,7MAibcTli4IisCtbHKrGMh,1655599
4,37i9dQZEVXbIZK8aUquyx8,5,Build a Bitch,7BoobGhD4x5K96Me0hqC8Q,1600475
5,37i9dQZEVXbIZK8aUquyx8,6,deja vu,6HU7h9RYOaPRFeh0R3UeAr,1558873
6,37i9dQZEVXbIZK8aUquyx8,7,It Will Rain,4rMNgxEwGWoPHIUcvB5BrB,1367970
7,37i9dQZEVXbIZK8aUquyx8,8,Hot Sauce,6B8MM3PVQtUbZLay7tP7er,1324792
8,37i9dQZEVXbIZK8aUquyx8,9,After School,52CBUrIdyf8tbZaUY9iawE,1323272
9,37i9dQZEVXbIZK8aUquyx8,10,Cheating on You,0ClPIeT6MSgfSgQ9ZrJbAq,1222154
10,37i9dQZEVXbIZK8aUquyx8,11,Blue Jeans,4kfjA6WfgKBt7I7YKuDCkU,1191681
11,37i9dQZEVXbIZK8aUquyx8,12,Bertaut,630DpnzdfjdVqv2yLfPbAX,1155571
12,37i9dQZEVXbIZK8aUquyx8,13,Heartbreak Anniversary,3FAJ6O0NOHQV8Mc5Ri6ENp,1150086
13,37i9dQZEVXbIZK8aUquyx8,14,In the morning,2QdH0rKlV3d9Y6lWzcnlBH,1120340
14,37i9dQZEVXbIZK8aUquyx8,15,Kiss Me More (feat. SZA),748mdHapucXQri7IAO8yFK,1090746
15,37i9dQZEVXbIZK8aUquyx8,16,Next Level,2zrhoHlFKxFTRF5aMyxMoQ,1063503
16,37i9dQZEVXbIZK8aUquyx8,17,good 4 u,4ZtFanR9U6ndgddUvNcjcG,1031847
17,37i9dQZEVXbIZK8aUquyx8,18,Peaches (feat. Daniel Caesar & Giveon),4iJyoBOLtHqaGxP12qzhQI,1030064
18,37i9dQZEVXbIZK8aUquyx8,19,Dynamite,4saklk6nie3yiGePpBwUoc,1019974
19,37i9dQZEVXbIZK8aUquyx8,20,double take,2CVChktEKBsM6v4IfdFU5k,1002998
20,37i9dQZEVXbIZK8aUquyx8,21,Talking to the Moon,161DnLWsx1i3u1JT05lzqU,980478
21,37i9dQZEVXbIZK8aUquyx8,22,At My Worst,2MJz8BxxMsERULatmBikDH,909510
22,37i9dQZEVXbIZK8aUquyx8,23,drivers license,5wANPM4fQCJwkGd4rN57mH,904258
23,37i9dQZEVXbIZK8aUquyx8,24,Life Goes On,249gnXrbfmV8NG6jTEMSwD,901403
24,37i9dQZEVXbIZK8aUquyx8,25,Putus Atau Terus,7HBW6yX8iRf81nn6NVOzHL,894440
25,37i9dQZEVXbIZK8aUquyx8,26,Melukis Senja,0ZEYRVISCaqz5yamWZWzaA,877883
26,37i9dQZEVXbIZK8aUquyx8,27,happy,2E532ozrMbRXwuZkpoegUP,820148
27,37i9dQZEVXbIZK8aUquyx8,28,MONTERO (Call Me By Your Name),67BtfxlNbhBmCDR2L2l8qd,815452
28,37i9dQZEVXbIZK8aUquyx8,29,Akhir Tak Bahagia,0BYoWATcndOBcsCfKdTKRx,794351
29,37i9dQZEVXbIZK8aUquyx8,30,Melawan Restu,6shEr6AgLBDlfYlax2UzzL,777095
30,37i9dQZEVXbIZK8aUquyx8,31,Tie Me Down (with Elley Duhé),2zh01m4PiHaZz4BAm0NRxs,761347
31,37i9dQZEVXbIZK8aUquyx8,32,Tenang,6ICTnGsaokIDEYobnwuCjZ,746410
32,37i9dQZEVXbIZK8aUquyx8,33,I Just Couldn't Save You Tonight (feat. Aurélie) - Story of Kale - Original Motion Picture Soundtrack,5AkV53fo1u01mi8r22JNeF,722937
33,37i9dQZEVXbIZK8aUquyx8,34,keepyousafe,3Sbova9DAY3pc9GTAACT4b,667499
34,37i9dQZEVXbIZK8aUquyx8,35,C.H.R.I.S.Y.E.,42si4ikg5dh732gPuQ0xHb,663965
35,37i9dQZEVXbIZK8aUquyx8,36,Heather,4xqrdfXkTW4T0RauPLv3WA,652095
36,37i9dQZEVXbIZK8aUquyx8,37,Dandelions,2eAvDnpXP5W0cVtiI0PUxV,651272
37,37i9dQZEVXbIZK8aUquyx8,38,Film out,3UHPGOkUcE4hE7sqBF4Snt,622611
38,37i9dQZEVXbIZK8aUquyx8,39,Kenangan Manis,1tS1dRfxIV9FzqdYTbJgMn,607455
39,37i9dQZEVXbIZK8aUquyx8,40,Levitating (feat. DaBaby),5nujrmhLynf4yMoMtj8AQF,606350
40,37i9dQZEVXbIZK8aUquyx8,41,Levitating,39LLxExYz6ewLAcYrzQQyP,604605
41,37i9dQZEVXbIZK8aUquyx8,42,One Only,7iTF9T1jum3Km6H6WMZpDC,600167
42,37i9dQZEVXbIZK8aUquyx8,43,Belum Siap Kehilangan,56Uibq6ur2xwUpSd9biBH1,593909
43,37i9dQZEVXbIZK8aUquyx8,44,enough for you,2TOzTqQXNmR2zDJXihjZ2e,590965
44,37i9dQZEVXbIZK8aUquyx8,45,Weak,07MW63ok3ptSKwaTWEN0o8,587832
