,country,place,song_name,song_id,views
128,Austria,29,Madonna,6a3kNt1UlUOapDKmEr3JzZ,91126
129,Austria,30,WITHOUT YOU,27OeeYzk6klgBh83TSvGMA,88083
130,Austria,31,Wasted Love (feat. Lagique),2pPO9YecZimmuVQfIzfV6U,86800
131,Austria,32,Ohne Dich,4hSJUp6k7QeHLxU32MrLIU,86037
132,Austria,33,RAPSTAR,43PGPuHIlVOc04jrZVh9L6,85643
133,Austria,34,Another Love,7jtQIBanIiJOMS6RyCx6jZ,84879
134,Austria,35,Girls Like Us,5SFXOMJJ334Wn2PwBHeRZN,82545
135,Austria,36,Mood (feat. iann dior),4jPy3l0RUwlUI9T5XHBW2m,82389
136,Austria,37,Rasputin,0b18g3G5spr4ZCkz7Y6Q0Q,81984
137,Austria,38,KIDS FROM THE BLOCK,26hbmLeqiz8loWjFshsegF,81859
138,Austria,39,Faded Love,3RcXFW8aiRYHRaDDYBqJ76,79739
139,Austria,40,Head & Heart (feat. MNEK),6cx06DFPPHchuUAcTxznu9,79588
140,Austria,41,Love Not War (The Tampa Beat),4Lt6GXGzYsa1tgkv3nGSTm,75636
141,Austria,42,Arcade,1J14CdDAvBTE1AJYUOwl6C,75468
142,Austria,43,The One,6j0l7Hjt6qeDCQnYBZuJXY,75436
143,Austria,44,Blinding Lights,0VjIjW4GlUZAMYd2vXMi3b,75026
144,Austria,45,Iko Iko (My Bestie),7MC4XR9M9amdmKQr2iDF7i,74572
145,Austria,46,Head Shoulders Knees & Toes (feat. Norma Jean Martine),6i7zAdNhzUN2k1HcrBxPHG,73721
146,Austria,47,Save Your Tears,5QO79kh1waicV47BqGRL3g,73573
147,Austria,48,An meinem schlechtesten Tag (feat. Samra),2k3eSZAcD5asE39rpNQUOU,73497
148,Austria,49,traitor,5CZ40GBx1sQ9agT82CLQCT,71354
149,Austria,50,Leere Hände (feat. Sido & Samra),5QEqzFV7R8KSSCJa37tfvs,69480
150,Argentina,1,Miénteme,0cOa970mzTWAxKtltpkpLc,3044905
151,Argentina,2,Pareja Del Año,2rCbl9naJYhaxjLsfx88uM,2176269
152,Argentina,3,Te Necesito,74UFJflGMdA46TltO7XPSB,1998645
153,Argentina,4,YO SE QUE TU (feat. Rusherking),4M4DTyLupKvbJKlE4I4EYq,1990147
154,Argentina,5,Am,2dNhNlpZAtV4lwAFW45LIv,1946456
155,Argentina,6,Fiel,7Bk0uXKk1uPT0XuQbpFzvs,1799098
156,Argentina,7,2/Catorce,71R8HJxQk5qMiRstrlXN9t,1482051
157,Argentina,8,Además de Mí - Remix,7I8L3vYCLThw2FDrE6LuzE,1480280
158,Argentina,9,Acaramelao,4fipVdNyG6zx7nxuqHScsy,1410228
159,Argentina,10,512,5jzEwSyyymBlf1fa1o39T2,1374943
160,Argentina,11,"L-Gante: Bzrp Music Sessions, Vol.38",1Crj1zkRMpsEjb9NOR6Zof,1321992
161,Argentina,12,WACHA,5RmSunLqeDqNWww8LWhAiK,1214755
162,Argentina,13,EL MAKINON,2FSGUA0gFgGeQdprjtGM2M,1212263
163,Argentina,14,"Snow Tha Product: Bzrp Music Sessions, Vol. 39",3ke6it1vTmHtz2ApcIVUz5,1196518
164,Argentina,15,Malbec,6KEb17S00Inf0v1qYDgUAj,1167643
165,Argentina,16,Bandido,1xK1Gg9SxG8fy2Ya373oqb,1047819
166,Argentina,17,good 4 u,4ZtFanR9U6ndgddUvNcjcG,1046819
167,Argentina,18,Pistola Remix,10cA6m379GINGe7ZF6g3q1,1027702
168,Argentina,19,Poblado,7xT1n5JKpB0bMPh6FL589e,1002285
169,Argentina,20,Explícito,6qraVL4IJaIj0IuEexYJNa,999425
170,Argentina,21,Baila Conmigo (with Rauw Alejandro),079Ey5uxL04AKPQgVQwx5h,968897
171,Argentina,22,Ella No Es Tuya - Remix,5YYW3yRktprLRr47WK219Y,905566
172,Argentina,23,Butter,3VqeTFIvhxu3DIe4eZVzGq,884363
173,Argentina,24,Todo De Ti,4fSIb4hdOQ151TILNsSEaF,875052
174,Argentina,25,Perrito Malvado,1sZ39ZxvFo8FyMz4s7iVlf,800253
175,Argentina,26,Hecha Pa' Mi,3VvA1wSxukMLsvXoXtlwWx,783783
176,Argentina,27,LA NOCHE DE ANOCHE,2XIc1pqjXV3Cr2BQUGNBck,782278
177,Argentina,28,L-Gante Rkt,4A9u8OrzFYbxdjiydkNdUi,781751
178,Argentina,29,911,2p2Q23iaaPSEa1tI6TsCVX,778844
179,Argentina,30,Animal,3OXxCquI8i14EigwILaLx9,726044
180,Argentina,31,Pintao,0B8yu7yLe1UsXv6gewHRv2,701595
181,Argentina,32,Reloj,4loQgPwJHocL3dFwLfjb1J,687713
182,Argentina,33,Sal y Perrea,5u7twkeask1VIyDeNTElSU,678078
183,Argentina,34,DÁKITI,4MzXwWMhyBbmu6hOcLVD49,660278
184,Argentina,35,deja vu,6HU7h9RYOaPRFeh0R3UeAr,654695
185,Argentina,36,MONTERO (Call Me By Your Name),67BtfxlNbhBmCDR2L2l8qd,650536
186,Argentina,37,Te Mentiría,5kuidI7QNbpJCB1ObdCPKx,646037
187,Argentina,38,Peaches (feat. Daniel Caesar & Giveon),4iJyoBOLtHqaGxP12qzhQI,602689
188,Argentina,39,No Toque Mi Naik,0TBbNYzmtCfN5cpZSCVNIz,602084
189,Argentina,40,No Te Enamores - Remix,2mM3gZ0BbPwPPMelbA8vgt,578433
190,Argentina,41,drivers license,5wANPM4fQCJwkGd4rN57mH,578420
191,Argentina,42,Si Me Tomo Una Cerveza,3lCbsHaN1wCxyDzcNN2x4N,560513
192,Argentina,43,PROBLEMA,2dl5K2ScW7jYhAhuem06cm,552786
193,Argentina,44,BLUNTED 5 - Remix,27t4JURZ1Tv7a3zMfPneAw,538947
194,Argentina,45,telepatía,6tDDoYIxWvMLTdKpjFkc1B,527582
195,Argentina,46,International Love 420,7dpXCztbsLVnkLdcskLgKc,525526
196,Argentina,47,Verte,2mMZAd3ol9wGI2WJl4XJCF,525478
197,Argentina,48,Ponte Pa' Mi,4C6BlqqMwjFzOXzqpTeoWR,505666
198,Argentina,49,BEBÉ,3Zf4GutWZ7Hv3wsVQsSQPs,501209
199,Argentina,50,Machu Picchu,6RV9pRLIQiXm3qTGeyQluf,500833
200,Belgium,1,good 4 u,4ZtFanR9U6ndgddUvNcjcG,621485
201,Belgium,2,ZITTI E BUONI,776AftMmFFAWUIEAb3lHhw,546671
202,Belgium,3,MONTERO (Call Me By Your Name),67BtfxlNbhBmCDR2L2l8qd,402589
203,Belgium,4,Friday (feat. Mufasa & Hypeman) - Dopamine Re-Edit,4cG7HUWYHBV6R6tHn1gxrl,328282
204,Belgium,5,Voilà,1uAOCTevGnyKIDbgZdOCnE,310804
205,Belgium,6,Peaches (feat. Daniel Caesar & Giveon),4iJyoBOLtHqaGxP12qzhQI,269072
206,Belgium,7,drivers license,5wANPM4fQCJwkGd4rN57mH,257145
207,Belgium,8,SHUM,7mEDVrAHDnQJStDo8jKJJm,254129
208,Belgium,9,deja vu,6HU7h9RYOaPRFeh0R3UeAr,245890
209,Belgium,10,"Body (Remix) [feat. ArrDee, E1 (3x3), ZT (3x3), Bugzy Malone, Buni, Fivio Foreign & Darkoo]",6uvMKqNlrSvcC4NaKnrwjZ,244417
210,Belgium,11,Kiss Me More (feat. SZA),748mdHapucXQri7IAO8yFK,236960
211,Belgium,12,The Wrong Place,6riWD7fUly0edv1gUZaguM,233698
212,Belgium,13,Astronaut In The Ocean,3VT8hOC5vuDXBsHrR53WFh,226863
213,Belgium,14,Cover Me In Sunshine,0UKUfxIkDAMZz7hMdiVX3m,223428
214,Belgium,15,I WANNA BE YOUR SLAVE,4pt5fDVTg5GhEvEtlz9dKk,216787
215,Belgium,16,The Business,6f3Slt0GbA2bPZlz0aIFXN,213363
216,Belgium,17,Arcade,1J14CdDAvBTE1AJYUOwl6C,212162
217,Belgium,18,Leave The Door Open,7MAibcTli4IisCtbHKrGMh,203727
218,Belgium,19,Dark Side,6A8B1kJ9ZNHbl2uFPN6Wtm,198154
219,Belgium,20,BED,0siYMEsGrzzzlWLXK5zJfS,189769
220,Belgium,21,La kiffance,1bwhDrXcAtqePp8mNJ0pTe,185884
